message,freq,data,authors,retweeted_authors
"rt @lindaemme: @stephirudolph io salgo ad #arezzo, la freccia è la stessa? e comunque tutti i treni portano a #pasocial @ricciodel @fdicos1…",2,2015-11-10,StephiRudolph,
"rt @lindaemme: un minuto di silenzio per #parisattacks, si aprono gli stati generali della nuova comunicazione pubblica #pasocial https://t…",2,2015-11-17,andreaspinopico,
rt @l_mart1: caterina perniconi @mipaafsocial riconosce l'importanza del ruolo professionale del social media manager. #pasocial https://t.…,2,2015-11-17,AndMarru,
rt @l_mart1: per avvicinare i cittadini è importante sviluppare una comunicazione integrata di più canali. così fa il @miursocial #pasocial,2,2015-11-17,AndMarru,
rt @lorepregliasco: giulia mottura di @istat_it su statistica e comunicazione digitale #pasocial https://t.co/sfr5f5kj0k,2,2015-11-17,AndMarru,
rt @lorepregliasco: .@ubimaggio spiega la strategia social di @palazzo_chigi #pasocial https://t.co/9k6hjijot0,2,2015-11-17,eugeniosantoro,
rt @luciaritrovato: .@giuseppeariano:il digitale non si sostituisce ad una visita guidata in un museo ma da approfondimento. #pasocial @mi_…,2,2015-11-17,GiuseppeAriano,
"rt @lucioluci: a @palazzo_chigi per sostenere @miursocial al #pasocial. belli e bravi, in quest'ordine. https://t.co/wbg4aukl0s",2,2015-11-17,AleMiglioz,
"rt @marchetourism: ""le #marche hanno un ascolto di 4 milioni di utenti quotidiani"" giorgetti smt marche a #pasocial https://t.co/bsltdzcwkd",2,2015-11-17,AndMarru,
"rt @marchetourism: ""le #marche sui social: 10 diversi social network con 25 attività online"" giorgetti smt marche a #pasocial",2,2015-11-17,AndMarru,
rt @marcolaudonio: anche #pasocial ha ricordato vittime #parisattacks con minuto di silenzio in piedi,2,2015-11-17,SalvadorBattag,
"rt @marcolaudonio: #pasocial serve #formazione, non per forza accademica, e studio degli #epicfail",2,2015-11-17,MariPanattoni,
rt @marcolaudonio: #pasocial tra deontologia #buoneprassi #formazione #sonicyouth. @invisigot @marcobani @micheledalena chi è frontman? htt…,2,2015-11-17,invisigot,
rt @mariapieraf: raccontare i nuovi strumenti di comunicazione e lavorare in ottica d'integrazione tra diversi account #pasocial @alemiglio…,2,2015-11-17,MariPanattoni,
rt @maripanattoni: .@micheledalena @twiperbole: a #bologna i social media manager sono funzionari amministrativi #fiducia #proudtobeacivils…,2,2015-11-17,Andreacritico,
rt @matera2019: il barcamp di @montecitorio #coderdojo con @piersoft nella giornata designazione #matera2019 17/10/2014 #pasocial https://t…,2,2015-11-17,CamCom_FC,
"rt @metro_brescia: #pasocial tavola rotonda ""con i social nuovi servizi e più trasparenza per i cittadini"", l'esperienza di #brescia https:…",2,2015-11-17,antonellola,
"rt @mipaafsocial: il governo alla prova #social: le esperienze di @palazzo_chigi , @miursocial e #mipaaf #pasocial https://t.co/lesxmjadig",2,2015-11-17,MariPanattoni,
rt @mipaafsocial: 'la strategia deve essere basata sulle persone' - laura bononcini @facebook #pasocial,2,2015-11-17,alelovari,
rt @mipaafsocial: #pasocial dal mipaaf la riflessione: giusto o sbagliato per una pa sponsorizzare i post su @facebook e @twitteritalia ?,2,2015-11-17,ASLBERGAMO,
"rt @mipaafsocial: #pasocial la tua opinione conta: dall'#etichettatura a #campolibero, l'importanza delle consultazioni pubbliche",2,2015-11-17,ARPALazio,
rt @mipaafsocial: #pasocial @ubimaggio ricorda l'impegno del governo per @cartadimilano #expo2015 https://t.co/dw7yefdypa,2,2015-11-17,FalcionelliFede,
rt @nuppolina: e i nuovi servizi al cittadini della #pasocial? @il_tempe @piersoft  /@figlineincisa buona pratica direi https://t.co/zkrn3o…,2,2015-11-16,tosochris,
"rt @opentoscana: .@annamasera racconta l'impegno social della camera tra twitter, facebook e nuove forme di partecipazione. #pasocial https…",2,2015-11-17,Italian_Moments,
"rt @opentoscana: ora a #pasocial l'intervento di @emilianoricci, su #opentoscana e sull'impegno della regione toscana sui social. https://t…",2,2015-11-17,giovanisi,
rt @parcoappia: siamo agli stati generali della nuova comunicazione pubblica #pasocial https://t.co/cgxrnuiodj,2,2015-11-17,anienewildernes,
rt @patriziacavanna: nuovi linguaggi per informare i cittadini sui lavori contro dissesto #pasocial @palazzo_chigi https://t.co/ehrw4yizrd,2,2015-11-17,chiappe_revello,
"rt @pianetaexpo2015: @calvanomarzia pillole di #pasocial ""il social media manager"" https://t.co/goo1nlrksq @cnrxexpo @cnrexpolab",2,2015-11-17,cnrxexpo,
rt @piddienne: la chiarezza delle esposizioni di @liviacolare (@twitteritalia) @diegociulli (@googleitalia) e bononcini (@facebook). cose d…,2,2015-11-17,liviacolare,
"rt @piemonteinforma: #pasocial anche @piemonteinforma di regione #piemonte segue la diretta dell'evento @agidgov, in attesa di prossimi eve…",2,2015-11-17,danteferraris,
rt @pieramasta: @alemiglioz : la strategia di comunicazione sottolinea anche come il nostro team sia un amplificatore delle attività del #m…,2,2015-11-17,AndMarru,
rt @pieramasta: @annamasera : #socialmediamarketing  e #infografiche  tra le innovazioni digitali più importanti della #cameradeideputati .…,2,2015-11-17,AndMarru,
"rt @pieramasta: @barbarabarilla @visit_lazio ""con #social abbiamo coinvolto gli utenti raccontando e facendo scoprire le bellezze del terri…",2,2015-11-17,AndMarru,
"rt @pieramasta: @fioskyna giornalettismo ""l'importanza della verifica delle #fonti nell'epoca della velocità dei #socialmedia "" #pasocial",2,2015-11-17,Fioskyna,
"rt @pieramasta: @f_piccinini fanpage ""oggi #influencer sono in grado di cambiare il dibattito molto di più degli stessi #media"" #pasocial",2,2015-11-17,AndMarru,
"rt @pieramasta: @liviacolare ""le persone sono su #twitter  per esprimersi, scoprire #argomenti , cercare connessioni umane"" #pasocial",2,2015-11-17,CittadinidiTwtt,
"rt @porcreotoscana: raccontare il @miursocial e i dati attraverso #immagini, #video, #infografiche #pasocial",2,2015-11-17,AndMarru,
rt @robertocastaldo: in viaggio verso #pasocial  https://t.co/qtm6iocsby,2,2015-11-17,visitorcity,
"rt @robertocastaldo: peccato a #pasocial non sia previsto un pur minimo spazio per il dibattito. convegno sui social monodirezionale, davve…",2,2015-11-17,carlovol,
"rt @romaapiedi: @cittadiniditwtt pillole di #pasocial ""il social media manager"" https://t.co/e6yabmlai9",2,2015-11-17,nico_stac,
rt @romaapiedi: @cnrxexpo @valenitna @alelovari @diritto2punto0 @giovanni_arata #pasocial e oltre ai tool serve l'esperienza. #socialmediam…,2,2015-11-17,Andreacritico,
rt @romaapiedi: #socialmediamanager all'ascolto cercate #pasocial https://t.co/otralt2f3l,2,2015-11-17,antonellola,
rt @rossetti76: le pa devono ricordarsi come fb non sia solo uno strumento per comunicare ma anche per conoscere parlare con gli utenti! @b…,2,2015-11-17,SandroMoriconi,
"rt @rossetti76: oggi una delle cose più ricercate su @google è il tutorial, ovvero vedere come si fa una cosa che non si sa fare #pasocial …",2,2015-11-17,CittadinidiTwtt,
rt @salcatania: i social come strumento per far crescere #community e #smartcity. le belle proposte da #pasocial  https://t.co/xeu4wsuxxk,2,2015-11-17,Laboriusa,
rt @sandromoriconi: quando @facebook parla della #pasocial @bononlau utilizzare fb per rispondere domande dei cittadini @palazzo_chigi http…,2,2015-11-17,MarcheDel,
rt @saradurantini: curcio: in materia di protezione civile tema complicato perché entrano in gioco organizzazione e diversificazione #pasoc…,2,2015-11-17,Uttag77,
"rt @saradurantini: ""definisciti prima che siano gli altri a definirti"" @agidgov #pasocial #italiasicura",2,2015-11-17,girodeicomuni,
"rt @saradurantini: @elisacalessi #storytelling: mezzi, evento e senso #pasocial @palazzo_chigi",2,2015-11-17,LabbitAcademy,
rt @saradurantini: laura bononcini: ascoltare le persone e ciò c'è vogliono realmente #pasocial #facebook,2,2015-11-17,alelovari,
"rt @saradurantini: lavoro, servizi, innovazione e nuovi linguaggi: questi i focus attorno ai quali ruota #pasocial #italiasicura @fdicos10",2,2015-11-17,fdicos10,
rt @saradurantini: luisa quinto racconta la strategia di @turismoveneto a partire dal fatto che sono cambiati i turisti che ora sono parte …,2,2015-11-17,TurismoVeneto,
rt @saradurantini: @opentoscana si racconta al #pasocial @palazzo_chigi #socialmedia: più trasparenza e servizi per i cittadini,2,2015-11-17,LabbitAcademy,
rt @saradurantini: @tosochris racconta strategia e piano di communication management del @comuneditrieste #pasocial,2,2015-11-17,LabbitAcademy,
rt @simonabellocci: . @diegociulli a #pasocial: non c'è mezzo di comunicazione più pervasivo di #internet,2,2015-11-17,tildeblonde,
"rt @simonabellocci: #miursocial cresce su #twitter, oltre 42 mila follower. su #facebook c'è ancora strada da fare. #pasocial",2,2015-11-17,AndMarru,
"rt @simonabellocci: #twitter è già oltre i 140 caratteri, sempre più multimediale con video, foto e dirette live di #periscope @liviacolare…",2,2015-11-17,liviacolare,
"rt @sloginlive: ""serve un team social all'interno della pubblica amministrazione"" caterina perniconi del @mipaafsocial #pasocial @agidgov  …",2,2015-11-17,ASLBERGAMO,
rt @stellateodonio: studio e analisi per #pasocial: capire i bisogni delle persone in quanto cittadini per diventare #civilservant digitali,2,2015-11-17,larobiz,
"rt @stellateodonio: ""umanizzare la pa"" questo l'obiettivo dei social per laura bononcini @facebook  #pasocial",2,2015-11-17,AndMarru,
"rt @tildeblonde: #pasocial in diretta su @periscopeco 
@agidgov @italia_sicura @protcivnews @fnicodemo  https://t.co/2vpy7d8luo",2,2015-11-17,Cfm_Arpacal,
"rt @toptrendit: tt italia 09:51
1.#1dit
2.#inmente
3.#terremoto
4.#pasocial
5.belgio-spagna
6.il buongiorno di gramellini
7.#scuoladigitale…",2,2015-11-17,harryangel91,
"rt @toptrendit: tt italia 12:36
1.#1dit
2.#pasocial
3.#inmente
4.#ioetalks
5.#whenwewereyoung
6.mario cervi
7.carlo verdone
8.il buongiorno…",2,2015-11-17,AndreaL93026295,
"rt @tosochris: promuovere il territorio attraverso i #socialmedia. ecco la ricetta: strategie, buone pratiche e coinvolgimento degli utenti…",2,2015-11-17,AndMarru,
"rt @trendinaliait: 1. #1dit
2. #inmente
3. #terremoto
4. #pasocial
5. il buongiorno di gramellini

2015/11/17 09:35 cet #trndnl https://t.c…",2,2015-11-17,xdarrenshair,
rt @trendinaliait: 2 verified accounts helped to turn #pasocial into a trending topic. these accounts were: @cittadiniditwtt &amp; @italia_sicu…,2,2015-11-17,italia_sicura,
"rt @ttmobile_: tt italia 09:40
1.#1dit
2.#inmente
3.#terremoto
4.#pasocial
5.il buongiorno di gramellini
6.haylor
7.#ioetalks
8.ma stiamo s…",2,2015-11-17,SmileAmongTears,
"rt @ttmobile_: tt italia 10:00
1.#1dit
2.#inmente
3.#terremoto
4.#pasocial
5.il buongiorno di gramellini
6.#scuoladigitale
7.belgio-spagna
…",2,2015-11-17,all_time_noia,
"rt @ttmobile_: tt italia 12:40
1.#1dit
2.#pasocial
3.#ioetalks
4.#inmente
5.#whenwewereyoung
6.mario cervi
7.carlo verdone
8.il buongiorno …",2,2015-11-17,agagliardo00,
"rt @ttmobile_: tt italia 14:00
1.#1dit
2.#pasocial
3.#ioetalks
4.#whenwewereyoung
5.#inmente
6.mario cervi
7.judith butler
8.rebibbia
9.dav…",2,2015-11-17,gagabestah,
"rt @ttmobile_: tt italia 14:20
1.#1dit
2.#pasocial
3.#ioetalks
4.#twittamibeautiful
5.#whenwewereyoung
6.mario cervi
7.fiorella mannoia
8.p…",2,2015-11-17,masellimichela1,
"rt @ttmobile_: tt italia 17:00
1.#1dit
2.#6yearsofmyworld
3.#francescamichielinblueroom
4.#amicicasting
5.#pasocial
6.giorgio
7.mario cervi",2,2015-11-17,ginobruschi,
"rt @turicaggegi: da usare con cautela, necessari e non sufficienti i #social in #protezionecivile #pasocial  https://t.co/dxzgdwi5rv",2,2015-11-17,nellina99,
"rt @tuttoparioli: 1. #1dit
2. #6yearsofmyworld
3. #francescamichielinblueroom
4. #amicicasting
5. #pasocial

2015/11/17 15:38 cet https://t…",2,2015-11-17,Neengsi,
rt @uauacademy: davvero interessante! felicissimi di averla avuta da noi a settembre con l'ordine dei giornalisti #fvg! :) #pasocial https:…,2,2015-11-17,eugeniosantoro,
rt @umbr0s: #pasocial @agidgov stati generali della nuova comunicazione pubblica... #lavoro #servizi #innovazione #socialmedia https://t.co…,2,2015-11-17,fdicos10,
rt @unisiena: #pasocial piattaforme social per la comunicazione pubblica https://t.co/sxiquw6vsk,2,2015-11-17,Tuscany_World,
rt @unitwitts: #pasocial @faberfabris segala con soddisfazione il costante lavoro di monitoraggio e aggiornamento del profilo twitter del m…,2,2015-11-17,paolomaiolin,
"rt @unitwitts: #pasocial @mipaafsocial: ascoltiamo e cerchiamo tutti, anche i ragazzi sono molto interessati alle nostre realtà https://t.c…",2,2015-11-17,paolomaiolin,
rt @urbiker: #pasocial @alemiglioz social network grandi strumenti per far comunicare le pa @miursocial @ipzsofficial,2,2015-11-17,danteferraris,
"rt @visitorcity: rt https://t.co/x6y1fguxnh 
@mi_bact @miursocial @palazzochigi tutti presenti #visitorsroma #pasocial #visitromachigipalac…",2,2015-11-16,nuppolina,
"rt @webtoptrends: 1.#1dit
2.#6yearsofmyworld
3.#francescamichielinblueroom
4.#amicicasting
5.#pasocial

17/11/2015 15:42 #webtt https://t.c…",2,2015-11-17,AlinaDonaz,
"rt @webtoptrends: 1.#1dit
2.#inmente
3.#terremoto
4.#pasocial
5.il buongiorno di gramellini

17/11/2015 09:42 #webtt https://t.co/uckr32ynes",2,2015-11-17,federicaguadal1,
"rt @webtoptrends: 1.#1dit
2.#pasocial
3.#inmente
4.#coffeebreakla7
5.#terremoto

17/11/2015 11:42 #webtt https://t.co/g9ui9qwwol",2,2015-11-17,RR_agency,
"rt @webtoptrends: 1.#1dit
2.#pasocial
3.#inmente
4.#terremoto
5.#coffeebreakla7

17/11/2015 10:42 #webtt https://t.co/4aezlkhk0i",2,2015-11-17,elenaler,
"rt @yleniagifuni: i siti istituzionali hanno tantissime informazioni, il problema dei cittadini è trovarle @annamasera #pasocial",2,2015-11-17,L_Mart1,
rt @yleniagifuni: l'attività di social media marketing senza un social media team in grado di leggere gli algoritmi è inutile #pasocial,2,2015-11-17,maraina81,
rt @yleniagifuni: l'italia è locomotiva in europa nell'utilizzo dei social network nel campo della comunicazione pubblica #pasocial,2,2015-11-17,MariPanattoni,
rt @yleniagifuni: servirebbe coordinamento tra i ministeri per l'utilizzo dei social e non ognuno che comunica per conto suo #pasocial,2,2015-11-17,micheleciervo,
"rt @yleniagifuni: twitter abbatte le barriere tra istituzioni e cittadini: permette di esprimersi, cercare connessioni e leggere conversazi…",2,2015-11-17,MariPanattoni,
rt @zoncue: #pasocial organizzare i contenuti per essere utili ai cittadini: la strada maestra per chi informa e offre servizio via social …,2,2015-11-17,RobertoCastaldo,
100000 persone raggiunte dai social istituz del @comuneditrieste durante l'emergenza bora di febbraio 15 #pasocial https://t.co/didvzgoczn,1,2015-11-17,barbaraborsi,
"1.#1dit
2.#6yearsofmyworld
3.#francescamichielinblueroom
4.#amicicasting
5.#pasocial

17/11/2015 15:42 #webtt https://t.co/zjzghj6jko",1,2015-11-17,webtoptrends,
"1.#1dit
2.#6yearsofmyworld
3.#francescamichielinblueroom
4.#amicicasting
5.#pasocial

17/11/2015 16:00 #webtt https://t.co/rfvmx0elxm",1,2015-11-17,webtoptrends,
"1.#1dit
2.#6yearsofmyworld
3.#francescamichielinblueroom
4.#amicicasting
5.#pasocial

17/11/2015 17:00 #webtt https://t.co/quyp10dvik",1,2015-11-17,webtoptrends,
"1. #1dit
2. #6yearsofmyworld
3. #francescamichielinblueroom
4. #amicicasting
5. #pasocial

2015/11/17 15:38 cet https://t.co/1z2nx2qb8e",1,2015-11-17,trendinaliaIT,
"1. #1dit
2. #6yearsofmyworld
3. #francescamichielinblueroom
4. #amicicasting
5. #pasocial

2015/11/17 15:38 cet https://t.co/lc7f3ol5m5 by…",1,2015-11-17,TuttoParioli,
"1. #1dit
2. #6yearsofmyworld
3. #francescamichielinblueroom
4. #amicicasting
5. #pasocial

2015/11/17 15:54 cet https://t.co/1z2nx2qb8e",1,2015-11-17,trendinaliaIT,
"1. #1dit
2. #6yearsofmyworld
3. #francescamichielinblueroom
4. #amicicasting
5. #pasocial

2015/11/17 16:39 cet https://t.co/1z2nx2qb8e",1,2015-11-17,trendinaliaIT,
"1. #1dit
2. #6yearsofmyworld
3. #francescamichielinblueroom
4. #amicicasting
5. #pasocial

2015/11/17 16:54 cet https://t.co/1z2nx2qb8e",1,2015-11-17,trendinaliaIT,
"1. #1dit
2. #6yearsofmyworld
3. #francescamichielinblueroom
4. #amicicasting
5. #pasocial

2015/11/17 16:54 cet https://t.co/lc7f3ol5m5 by…",1,2015-11-17,TuttoParioli,
"1.#1dit
2.#amicicasting
3.#pasocial
4.#twittamibeautiful
5.#whenwewereyoung

17/11/2015 15:00 #webtt https://t.co/h84oj25mjd",1,2015-11-17,webtoptrends,
"1. #1dit
2. #amicicasting
3. #pasocial
4. #twittamibeautiful
5. #whenwewereyoung

2015/11/17 14:55 cet #trndnl https://t.co/1z2nx2qb8e",1,2015-11-17,trendinaliaIT,
